date,rain,temp,rhum,wdsp,sun,vis
1/1/2017 0:00,0.9,5.3,91,12,0,25000
1/1/2017 1:00,0.2,4.9,95,8,0,25000
1/1/2017 2:00,0.1,5,92,8,0,30000
1/1/2017 3:00,0,4.2,90,12,0,30000
1/1/2017 4:00,0,3.6,88,11,0,30000
1/1/2017 5:00,0,2.8,89,12,0,30000
1/1/2017 6:00,0,1.7,91,13,0,30000
1/1/2017 7:00,0,1.6,91,13,0,35000
1/1/2017 8:00,0,2,89,13,0,35000
1/1/2017 9:00,0,2.6,84,13,0,35000
1/1/2017 10:00,0,3,84,11,0.1,35000
1/1/2017 11:00,0,3.6,80,12,0.3,35000
1/1/2017 12:00,0,4.4,76,13,0.8,35000
1/1/2017 13:00,0,4.9,75,16,1,35000
1/1/2017 14:00,0,5.1,73,14,0.5,40000
1/1/2017 15:00,0,4.9,72,15,0.4,40000
1/1/2017 16:00,0,4.7,78,12,0.1,40000
1/1/2017 17:00,0,4.5,77,12,0,30000
1/1/2017 18:00,0,3.9,80,11,0,30000
1/1/2017 19:00,0,4.3,77,11,0,30000
1/1/2017 20:00,0,4.1,80,10,0,30000
1/1/2017 21:00,0.1,4.7,74,15,0,30000
1/1/2017 22:00,0,5.2,76,14,0,30000
1/1/2017 23:00,0,5.1,78,16,0,25000
2/1/2017 0:00,0,5.1,76,15,0,25000
2/1/2017 1:00,0,4.7,76,14,0,30000
2/1/2017 2:00,0,4.6,76,12,0,30000
2/1/2017 3:00,0,3.6,78,10,0,30000
2/1/2017 4:00,0,3.3,74,8,0,30000
2/1/2017 5:00,0,1.6,81,8,0,30000
2/1/2017 6:00,0,-0.2,86,6,0,30000
2/1/2017 7:00,0,0.4,82,8,0,30000
2/1/2017 8:00,0,-0.6,85,8,0,40000
2/1/2017 9:00,0,-1.5,87,7,0.2,40000
2/1/2017 10:00,0,0.4,82,8,1,40000
2/1/2017 11:00,0,1.7,78,8,1,40000
2/1/2017 12:00,0,3,76,8,1,40000
2/1/2017 13:00,0,3.9,77,9,1,40000
2/1/2017 14:00,0,4.2,77,8,0.9,40000
2/1/2017 15:00,0,3.9,78,9,1,40000
2/1/2017 16:00,0,2.2,84,6,0.3,40000
2/1/2017 17:00,0,1.4,89,8,0,40000
2/1/2017 18:00,0,1.2,89,8,0,40000
2/1/2017 19:00,0,0.8,90,8,0,40000
2/1/2017 20:00,0,0.2,92,9,0,40000
2/1/2017 21:00,0,0.2,90,9,0,40000
2/1/2017 22:00,0,0.8,90,8,0,40000
2/1/2017 23:00,0,0.6,90,10,0,40000
3/1/2017 0:00,0,0.5,90,9,0,35000
3/1/2017 1:00,0,0,94,9,0,30000
3/1/2017 2:00,0,-0.6,96,9,0,30000
3/1/2017 3:00,0,-0.8,96,9,0,30000
3/1/2017 4:00,0,-0.9,96,9,0,25000
3/1/2017 5:00,0,0.2,96,9,0,18000
3/1/2017 6:00,0,0.3,96,9,0,20000
3/1/2017 7:00,0,0.7,94,9,0,25000
3/1/2017 8:00,0,1.2,92,11,0,25000
3/1/2017 9:00,0,2,91,12,0,17000
3/1/2017 10:00,0,2.9,88,10,0,20000
3/1/2017 11:00,0,3.3,86,11,0,30000
3/1/2017 12:00,0,3.8,85,12,0,30000
3/1/2017 13:00,0,4.3,82,14,0,30000
3/1/2017 14:00,0,4.6,82,15,0,30000
3/1/2017 15:00,0,4.9,81,14,0,30000
3/1/2017 16:00,0,4.8,81,15,0,30000
3/1/2017 17:00,0,4.9,81,15,0,30000
3/1/2017 18:00,0,4.8,84,14,0,30000
3/1/2017 19:00,0,4.9,86,14,0,30000
3/1/2017 20:00,0,4.5,92,13,0,30000
3/1/2017 21:00,0,4.8,92,14,0,30000
3/1/2017 22:00,0,4.7,92,12,0,25000
3/1/2017 23:00,0,4.6,93,11,0,25000
4/1/2017 0:00,0,4.7,95,10,0,25000
4/1/2017 1:00,0,4.7,95,11,0,25000
4/1/2017 2:00,0,4.6,95,12,0,25000
4/1/2017 3:00,0,4.9,92,13,0,25000
4/1/2017 4:00,0,5.1,92,11,0,25000
4/1/2017 5:00,0,4.6,93,11,0,25000
4/1/2017 6:00,0,4.1,97,10,0,25000
4/1/2017 7:00,0,4.6,93,11,0,25000
4/1/2017 8:00,0,4.9,94,11,0,18000
4/1/2017 9:00,0,4.8,95,12,0,17000
4/1/2017 10:00,0,5.1,95,12,0,14000
4/1/2017 11:00,0,5.2,98,11,0,3500
4/1/2017 12:00,0,5.6,97,10,0,3000
4/1/2017 13:00,0,6.1,95,9,0,17000
4/1/2017 14:00,0,6.1,94,7,0,18000
4/1/2017 15:00,0,5.6,95,6,0.3,8000
4/1/2017 16:00,0,3.7,95,6,0,9000
4/1/2017 17:00,0,2.4,87,5,0,16000
4/1/2017 18:00,0,1.8,87,6,0,16000
4/1/2017 19:00,0,1.4,91,5,0,16000
4/1/2017 20:00,0,0.1,92,3,0,16000
4/1/2017 21:00,0,1.1,92,3,0,20000
4/1/2017 22:00,0,1.7,93,3,0,18000
4/1/2017 23:00,0,2.2,91,4,0,17000
5/1/2017 0:00,0,2.7,89,4,0,17000
5/1/2017 1:00,0,2.9,91,3,0,20000
5/1/2017 2:00,0,2.5,93,2,0,20000
5/1/2017 3:00,0,2.4,86,5,0,20000
5/1/2017 4:00,0,3.6,83,5,0,20000
5/1/2017 5:00,0,3.5,86,4,0,20000
5/1/2017 6:00,0,4.4,80,4,0,20000
5/1/2017 7:00,0,3.9,80,5,0,20000
5/1/2017 8:00,0,3.3,81,5,0,20000
5/1/2017 9:00,0,4.4,82,6,0,30000
5/1/2017 10:00,0,3.7,90,5,0,30000
5/1/2017 11:00,0,5.7,82,5,0.1,30000
5/1/2017 12:00,0,6.5,73,4,0,30000
5/1/2017 13:00,0,6.7,79,6,0,30000
5/1/2017 14:00,0,7.1,78,7,0,30000
5/1/2017 15:00,0,7.2,80,12,0,30000
5/1/2017 16:00,0,7.1,84,11,0,30000
5/1/2017 17:00,0,6.9,85,8,0,30000
5/1/2017 18:00,0,6.9,84,7,0,30000
5/1/2017 19:00,0,6.5,85,5,0,30000
5/1/2017 20:00,0,6.3,86,3,0,25000
5/1/2017 21:00,0,4.6,87,1,0,25000
5/1/2017 22:00,0,4.4,90,3,0,25000
5/1/2017 23:00,0,5.2,92,1,0,25000
6/1/2017 0:00,0,6.7,91,3,0,8000
6/1/2017 1:00,0.1,7.1,93,4,0,18000
6/1/2017 2:00,0,7.9,84,4,0,20000
6/1/2017 3:00,0,8.7,81,10,0,20000
6/1/2017 4:00,0,8.6,85,11,0,20000
6/1/2017 5:00,0,9.1,85,12,0,20000
6/1/2017 6:00,0.2,9.2,88,12,0,20000
6/1/2017 7:00,0.1,9.3,88,11,0,20000
6/1/2017 8:00,0.1,9.7,88,12,0,20000
6/1/2017 9:00,0.1,9.9,90,11,0,20000
6/1/2017 10:00,0.6,10.1,93,10,0,8000
6/1/2017 11:00,0.1,10.6,91,10,0,30000
6/1/2017 12:00,0,11.2,90,11,0.1,30000
6/1/2017 13:00,0,11.1,92,13,0,20000
6/1/2017 14:00,0.3,11.3,93,13,0,9000
6/1/2017 15:00,1.9,11.1,95,13,0,20000
6/1/2017 16:00,0.3,11.2,95,12,0,20000
6/1/2017 17:00,0.1,11.1,95,13,0,20000
6/1/2017 18:00,0,11.3,95,13,0,20000
6/1/2017 19:00,0,11.4,95,11,0,12000
6/1/2017 20:00,0,11,94,9,0,16000
6/1/2017 21:00,0,11,92,8,0,14000
6/1/2017 22:00,0,10.6,95,9,0,8000
6/1/2017 23:00,0,10,96,9,0,6000
7/1/2017 0:00,0,9.7,97,6,0,16000
7/1/2017 1:00,0,9.6,95,8,0,20000
7/1/2017 2:00,0,9.6,93,8,0,20000
7/1/2017 3:00,0,9.3,95,7,0,20000
7/1/2017 4:00,0,9.2,95,6,0,20000
7/1/2017 5:00,0,9.6,92,5,0,20000
7/1/2017 6:00,0,9.4,92,7,0,20000
7/1/2017 7:00,0,9.3,96,7,0,16000
7/1/2017 8:00,0,9.1,95,7,0,16000
7/1/2017 9:00,0,9.3,95,6,0,14000
7/1/2017 10:00,0,9.4,95,6,0,17000
7/1/2017 11:00,0,9.8,93,6,0,20000
7/1/2017 12:00,0,10,90,5,0,25000
7/1/2017 13:00,0,10.2,88,6,0.1,30000
7/1/2017 14:00,0,10.3,86,6,0,30000
7/1/2017 15:00,0,10.1,87,6,0,30000
7/1/2017 16:00,0,9.2,91,2,0,30000
7/1/2017 17:00,0,9.1,91,1,0,25000
7/1/2017 18:00,0,7.8,93,1,0,25000
7/1/2017 19:00,0,7.9,96,4,0,25000
7/1/2017 20:00,0,8.6,94,4,0,20000
7/1/2017 21:00,0,9.4,92,4,0,20000
7/1/2017 22:00,0,8.7,96,6,0,20000
7/1/2017 23:00,0.1,8.7,96,5,0,20000
8/1/2017 0:00,0,8.8,97,6,0,4000
8/1/2017 1:00,0,8.1,93,7,0,9000
8/1/2017 2:00,0,7.5,97,9,0,7000
8/1/2017 3:00,0,7.6,94,9,0,9000
8/1/2017 4:00,0,7.8,94,8,0,9000
8/1/2017 5:00,0,7.9,96,7,0,16000
8/1/2017 6:00,0,7.8,97,6,0,4000
8/1/2017 7:00,0,7.9,97,7,0,15000
8/1/2017 8:00,0,8.3,96,7,0,25000
8/1/2017 9:00,0,8.8,96,6,0,25000
8/1/2017 10:00,0,9.6,96,3,0,25000
8/1/2017 11:00,0,9.9,95,6,0,25000
8/1/2017 12:00,0,10,95,10,0,20000
8/1/2017 13:00,0,10.2,93,12,0,25000
8/1/2017 14:00,0,10.5,90,10,0.1,25000
8/1/2017 15:00,0,10.7,90,8,0,25000
8/1/2017 16:00,0,10.7,89,8,0,30000
8/1/2017 17:00,0,10.8,89,8,0,30000
8/1/2017 18:00,0,10.5,90,7,0,30000
8/1/2017 19:00,0,10.3,91,7,0,30000
8/1/2017 20:00,0,10.5,88,8,0,30000
8/1/2017 21:00,0,10.3,86,9,0,30000
8/1/2017 22:00,0,10.1,83,11,0,30000
8/1/2017 23:00,0,9.8,84,12,0,30000
9/1/2017 0:00,0,9.4,81,16,0,30000
9/1/2017 1:00,0,9.4,83,16,0,30000
9/1/2017 2:00,0,9.4,81,17,0,30000
9/1/2017 3:00,0,9.4,80,19,0,30000
9/1/2017 4:00,0.3,8.9,88,20,0,20000
9/1/2017 5:00,0.3,9.2,85,19,0,20000
9/1/2017 6:00,0.1,9.2,88,20,0,20000
9/1/2017 7:00,0.9,6.2,94,20,0,20000
9/1/2017 8:00,0.2,5.9,91,15,0,20000
9/1/2017 9:00,0,5.7,89,12,0.2,30000
9/1/2017 10:00,0,5.7,88,12,0.8,30000
9/1/2017 11:00,0,6,85,16,1,30000
9/1/2017 12:00,0,6.9,78,19,1,40000
9/1/2017 13:00,0,7,75,20,0.9,40000
9/1/2017 14:00,0,7.1,74,19,0.8,40000
9/1/2017 15:00,0,6.7,76,18,0.2,40000
9/1/2017 16:00,0,5.8,82,15,0,40000
9/1/2017 17:00,0,5.6,80,14,0,25000
9/1/2017 18:00,0,5.5,83,13,0,25000
9/1/2017 19:00,0,4.9,81,15,0,25000
9/1/2017 20:00,0,4.4,87,16,0,25000
9/1/2017 21:00,0,4.8,84,18,0,25000
9/1/2017 22:00,0,4.9,82,20,0,25000
9/1/2017 23:00,0,4.7,84,20,0,25000
10/1/2017 0:00,0,4.7,84,19,0,25000
10/1/2017 1:00,0,4.8,84,18,0,25000
10/1/2017 2:00,0,5.1,83,18,0,25000
10/1/2017 3:00,0,5.7,82,17,0,20000
10/1/2017 4:00,0,5.5,80,16,0,20000
10/1/2017 5:00,0,4.9,81,15,0,20000
10/1/2017 6:00,0,5.2,81,15,0,20000
10/1/2017 7:00,0,6.1,82,15,0,30000
10/1/2017 8:00,0,6.7,85,15,0,30000
10/1/2017 9:00,0,6.9,93,17,0,16000
10/1/2017 10:00,0,7.6,91,16,0,25000
10/1/2017 11:00,0,8.2,92,15,0,8000
10/1/2017 12:00,0,8.6,96,14,0,1500
10/1/2017 13:00,0,9.9,91,16,0.6,25000
10/1/2017 14:00,0,10.2,82,23,1,25000
10/1/2017 15:00,0,9.8,79,18,0.3,25000
10/1/2017 16:00,0,9.8,79,15,0,25000
10/1/2017 17:00,0,8.8,82,16,0,25000
10/1/2017 18:00,0,8.4,83,15,0,25000
10/1/2017 19:00,0,8.2,85,17,0,25000
10/1/2017 20:00,0,8.9,86,18,0,20000
10/1/2017 21:00,0,9.2,92,15,0,18000
10/1/2017 22:00,0,10.5,95,16,0,7000
10/1/2017 23:00,0,10.7,91,20,0,20000
11/1/2017 0:00,0,10.5,90,24,0,18000
11/1/2017 1:00,0.1,10.7,89,27,0,16000
11/1/2017 2:00,0,11,76,28,0,30000
11/1/2017 3:00,0,10,74,26,0,30000
11/1/2017 4:00,0,8.7,69,25,0,30000
11/1/2017 5:00,0,8.4,75,24,0,30000
11/1/2017 6:00,0,7.6,70,24,0,30000
11/1/2017 7:00,0,7,71,24,0,30000
11/1/2017 8:00,0,6.1,70,22,0,30000
11/1/2017 9:00,0,5.8,71,22,0,30000
11/1/2017 10:00,0,6.3,65,21,0.7,20000
11/1/2017 11:00,0,6.4,66,23,0.7,20000
11/1/2017 12:00,0,7,63,24,0.8,20000
11/1/2017 13:00,0,6.6,64,23,0.3,20000
11/1/2017 14:00,0,5.8,68,21,0.6,25000
11/1/2017 15:00,0,6,63,22,0.4,25000
11/1/2017 16:00,0,5.7,65,21,0,30000
11/1/2017 17:00,0,5,69,21,0,30000
11/1/2017 18:00,0,4,77,18,0,30000
11/1/2017 19:00,0,4,78,19,0,30000
11/1/2017 20:00,0,4,80,16,0,25000
11/1/2017 21:00,0,4,77,17,0,25000
11/1/2017 22:00,0,4.3,77,17,0,25000
11/1/2017 23:00,0,4.2,77,17,0,25000
12/1/2017 0:00,0,4.7,76,17,0,25000
12/1/2017 1:00,0,4.2,79,16,0,25000
12/1/2017 2:00,0,4.3,80,16,0,25000
12/1/2017 3:00,0,4.2,82,14,0,25000
12/1/2017 4:00,0,4.1,83,13,0,20000
12/1/2017 5:00,0,3.1,88,16,0,18000
12/1/2017 6:00,0.1,3.1,91,12,0,18000
12/1/2017 7:00,0.2,2.7,93,13,0,20000
12/1/2017 8:00,0.2,2.6,93,11,0,16000
12/1/2017 9:00,0.5,2.4,91,11,0,20000
12/1/2017 10:00,0,2.4,91,13,0,20000
12/1/2017 11:00,0,2.3,86,15,0,20000
12/1/2017 12:00,0,2.4,87,14,0,20000
12/1/2017 13:00,0,2.6,84,15,0.4,20000
12/1/2017 14:00,0,2.9,76,16,0.7,30000
12/1/2017 15:00,0,2.3,73,17,1,30000
12/1/2017 16:00,0,1.5,78,15,0.2,30000
12/1/2017 17:00,0,1.1,79,16,0,30000
12/1/2017 18:00,0,0.9,81,19,0,25000
12/1/2017 19:00,0.2,0.4,92,18,0,20000
12/1/2017 20:00,0,0.9,92,18,0,12000
12/1/2017 21:00,0,1.2,92,17,0,20000
12/1/2017 22:00,0,1.6,89,19,0,20000
12/1/2017 23:00,0.2,0.9,90,20,0,20000
13/01/2017 00:00,0.2,0.5,92,17,0,30000
13/01/2017 01:00,0,0.3,90,13,0,40000
13/01/2017 02:00,0.1,0.2,90,17,0,40000
13/01/2017 03:00,0,0.3,88,14,0,40000
13/01/2017 04:00,0,0.4,82,15,0,40000
13/01/2017 05:00,0,0.3,84,15,0,40000
13/01/2017 06:00,0,0.1,86,15,0,40000
13/01/2017 07:00,0,0.2,82,17,0,40000
13/01/2017 08:00,0,0.4,78,18,0,40000
13/01/2017 09:00,0,0.1,82,15,0.5,40000
13/01/2017 10:00,0,0.6,82,15,1,40000
13/01/2017 11:00,0,1.5,78,17,0.7,40000
13/01/2017 12:00,0,2.2,77,17,0.1,40000
13/01/2017 13:00,0,2.9,76,16,1,40000
13/01/2017 14:00,0,3.2,73,14,1,40000
13/01/2017 15:00,0,2.9,79,14,1,40000
13/01/2017 16:00,0,2,85,13,0.3,40000
13/01/2017 17:00,0,1.5,87,12,0,40000
13/01/2017 18:00,0,1.2,87,12,0,30000
13/01/2017 19:00,0,0.9,90,13,0,30000
13/01/2017 20:00,0,1.1,90,14,0,30000
13/01/2017 21:00,0,0.7,92,14,0,30000
13/01/2017 22:00,0,0.5,92,16,0,30000
13/01/2017 23:00,0,1,90,14,0,30000
14/01/2017 00:00,0,0.8,92,13,0,30000
14/01/2017 01:00,0,0.9,92,13,0,30000
14/01/2017 02:00,0,0.9,92,13,0,30000
14/01/2017 03:00,0,1.1,92,12,0,30000
14/01/2017 04:00,0,1,94,14,0,30000
14/01/2017 05:00,0,1.3,92,14,0,30000
14/01/2017 06:00,0,1.3,92,14,0,30000
14/01/2017 07:00,0,1.9,91,16,0,30000
14/01/2017 08:00,0,1.9,91,15,0,30000
14/01/2017 09:00,0,2.4,91,15,0,30000
14/01/2017 10:00,0,3,91,15,0,30000
14/01/2017 11:00,0,4.2,90,16,0.8,30000
14/01/2017 12:00,0,5.7,88,17,0.7,30000
14/01/2017 13:00,0,5.7,91,16,0.7,20000
14/01/2017 14:00,0,6.2,89,14,0.3,30000
14/01/2017 15:00,0,6.6,90,14,0.1,30000
14/01/2017 16:00,0,5.9,89,13,0.3,20000
14/01/2017 17:00,0,5.5,87,11,0,20000
14/01/2017 18:00,0,5.5,89,10,0,20000
14/01/2017 19:00,0,4.9,89,11,0,20000
14/01/2017 20:00,0,4.7,89,11,0,20000
14/01/2017 21:00,0,4.5,90,10,0,20000
14/01/2017 22:00,0,4.6,92,10,0,20000
14/01/2017 23:00,0,4.7,90,10,0,20000
15/01/2017 00:00,0,5.3,89,15,0,20000
15/01/2017 01:00,0,5.3,92,18,0,20000
15/01/2017 02:00,0,5.7,91,18,0,20000
15/01/2017 03:00,0,6.3,86,18,0,20000
15/01/2017 04:00,0,6.1,89,17,0,20000
15/01/2017 05:00,0,6.7,90,14,0,17000
15/01/2017 06:00,0,7,94,19,0,17000
15/01/2017 07:00,0,7.3,94,19,0,9000
15/01/2017 08:00,0,8,92,20,0,14000
15/01/2017 09:00,0,8.2,92,19,0,16000
15/01/2017 10:00,0,8.6,92,18,0,16000
15/01/2017 11:00,0,9,90,17,0.1,20000
15/01/2017 12:00,0,9.5,87,18,0,25000
15/01/2017 13:00,0,9.8,89,16,0,25000
15/01/2017 14:00,0,9.7,92,15,0.2,30000
15/01/2017 15:00,0,10,90,13,0,30000
15/01/2017 16:00,0,9.8,91,13,0,20000
15/01/2017 17:00,0,9.6,93,13,0,20000
15/01/2017 18:00,0,9.6,93,12,0,20000
15/01/2017 19:00,0,9.3,96,14,0,12000
15/01/2017 20:00,0,9.4,93,14,0,20000
15/01/2017 21:00,0,9.5,93,12,0,20000
15/01/2017 22:00,0,9.4,92,13,0,20000
15/01/2017 23:00,0,9.3,93,13,0,17000
16/01/2017 00:00,0,9.1,92,14,0,17000
16/01/2017 01:00,0,8.8,89,13,0,17000
16/01/2017 02:00,0,8.6,89,16,0,17000
16/01/2017 03:00,0,8.7,88,12,0,17000
16/01/2017 04:00,0,8.7,88,11,0,20000
16/01/2017 05:00,0,8.3,93,11,0,17000
16/01/2017 06:00,0,8,96,8,0,7000
16/01/2017 07:00,0,7.9,96,9,0,9000
16/01/2017 08:00,0,7.9,96,9,0,6000
16/01/2017 09:00,0,8,94,9,0,8000
16/01/2017 10:00,0,8.3,94,8,0.1,20000
16/01/2017 11:00,0,8.7,94,9,0,25000
16/01/2017 12:00,0,9.3,91,7,0,30000
16/01/2017 13:00,0,9.7,86,5,0,30000
16/01/2017 14:00,0,9.7,88,7,0,30000
16/01/2017 15:00,0,9.4,91,6,0,25000
16/01/2017 16:00,0,8.7,92,6,0,25000
16/01/2017 17:00,0,8.6,94,5,0,15000
16/01/2017 18:00,0,8.6,96,5,0,12000
16/01/2017 19:00,0,8.8,96,5,0,12000
16/01/2017 20:00,0,8.6,97,4,0,12000
16/01/2017 21:00,0,8.8,96,4,0,12000
16/01/2017 22:00,0,9.1,95,6,0,12000
16/01/2017 23:00,0,9.2,95,7,0,12000
17/01/2017 00:00,0,9.1,95,6,0,11000
17/01/2017 01:00,0,9.1,95,7,0,12000
17/01/2017 02:00,0,8.9,96,6,0,9000
17/01/2017 03:00,0,8.9,96,7,0,12000
17/01/2017 04:00,0,8.8,96,5,0,12000
17/01/2017 05:00,0,8.9,95,6,0,12000
17/01/2017 06:00,0,8.5,96,6,0,8000
17/01/2017 07:00,0,8.4,97,9,0,6000
17/01/2017 08:00,0,8.3,96,9,0,6000
17/01/2017 09:00,0,8.3,94,7,0,7000
17/01/2017 10:00,0,8.4,94,6,0,7000
17/01/2017 11:00,0,9.1,93,5,0,8000
17/01/2017 12:00,0,9.4,92,4,0,12000
17/01/2017 13:00,0,9.6,93,3,0.1,8000
17/01/2017 14:00,0,9.9,92,2,0,7000
17/01/2017 15:00,0,9.6,93,3,0,6000
17/01/2017 16:00,0,9.3,93,2,0,5000
17/01/2017 17:00,0.1,8.8,93,4,0,7000
17/01/2017 18:00,0,8.6,94,4,0,25000
17/01/2017 19:00,0,8.8,90,3,0,30000
17/01/2017 20:00,0,8.6,90,4,0,30000
17/01/2017 21:00,0,8.6,92,3,0,9000
17/01/2017 22:00,0,8.3,89,3,0,12000
17/01/2017 23:00,0,8.2,86,5,0,16000
18/01/2017 00:00,0,7.9,83,5,0,20000
18/01/2017 01:00,0,7.6,79,5,0,20000
18/01/2017 02:00,0,7.5,79,6,0,20000
18/01/2017 03:00,0,7.4,79,6,0,20000
18/01/2017 04:00,0,7.2,78,4,0,20000
18/01/2017 05:00,0,7.4,76,5,0,20000
18/01/2017 06:00,0,7.3,77,5,0,20000
18/01/2017 07:00,0,7.2,78,3,0,20000
18/01/2017 08:00,0,7.5,77,3,0,30000
18/01/2017 09:00,0,7.8,78,3,0,40000
18/01/2017 10:00,0,8.4,75,4,0,40000
18/01/2017 11:00,0,8.6,80,6,0,40000
18/01/2017 12:00,0,8.6,82,6,0,40000
18/01/2017 13:00,0,9.1,77,5,0,40000
18/01/2017 14:00,0,9.3,72,5,0,40000
18/01/2017 15:00,0,9.4,71,5,0,40000
18/01/2017 16:00,0,9.1,73,6,0,40000
18/01/2017 17:00,0,8.7,74,6,0,40000
18/01/2017 18:00,0,8.5,75,6,0,40000
18/01/2017 19:00,0,8.4,75,6,0,40000
18/01/2017 20:00,0,8.4,75,6,0,40000
18/01/2017 21:00,0,8.1,76,5,0,40000
18/01/2017 22:00,0,8,75,6,0,40000
18/01/2017 23:00,0,7.4,86,5,0,40000
19/01/2017 00:00,0,7,88,4,0,30000
19/01/2017 01:00,0,7.1,87,4,0,30000
19/01/2017 02:00,0,7.4,80,5,0,30000
19/01/2017 03:00,0,7.2,83,5,0,30000
19/01/2017 04:00,0,7.2,81,5,0,30000
19/01/2017 05:00,0,7.3,81,4,0,30000
19/01/2017 06:00,0,7.2,81,3,0,25000
19/01/2017 07:00,0,7.2,80,4,0,25000
19/01/2017 08:00,0,7.1,81,4,0,25000
19/01/2017 09:00,0,7.2,80,3,0,25000
19/01/2017 10:00,0,7.1,81,4,0,25000
19/01/2017 11:00,0,7.3,81,3,0,25000
19/01/2017 12:00,0,7.5,81,1,0,25000
19/01/2017 13:00,0,7.5,81,1,0,25000
19/01/2017 14:00,0,7.4,84,4,0,25000
19/01/2017 15:00,0,7.2,85,4,0,25000
19/01/2017 16:00,0,7,87,4,0,25000
19/01/2017 17:00,0,7.5,81,5,0,25000
19/01/2017 18:00,0,7.3,83,6,0,25000
19/01/2017 19:00,0,7.1,83,5,0,25000
19/01/2017 20:00,0,7.2,84,5,0,25000
19/01/2017 21:00,0,7.1,85,3,0,25000
19/01/2017 22:00,0,7,85,3,0,25000
19/01/2017 23:00,0,6.8,91,3,0,6000
20/01/2017 00:00,0,6.4,97,3,0,7000
20/01/2017 01:00,0.1,6.7,97,4,0,9000
20/01/2017 02:00,0,6.9,90,5,0,20000
20/01/2017 03:00,0,6.9,90,6,0,20000
20/01/2017 04:00,0,6.5,92,8,0,20000
20/01/2017 05:00,0,6.5,91,7,0,20000
20/01/2017 06:00,0,6.4,92,6,0,20000
20/01/2017 07:00,0,6.5,92,7,0,20000
20/01/2017 08:00,0,6.5,89,7,0,20000
20/01/2017 09:00,0,6.4,88,7,0,20000
20/01/2017 10:00,0,6.7,79,6,0,25000
20/01/2017 11:00,0,7,74,7,0,25000
20/01/2017 12:00,0,7.1,73,8,0.3,25000
20/01/2017 13:00,0,8.1,71,9,1,30000
20/01/2017 14:00,0,8.1,68,10,1,35000
20/01/2017 15:00,0,7.5,69,9,1,35000
20/01/2017 16:00,0,6.7,78,10,0.7,35000
20/01/2017 17:00,0,5.5,77,6,0,35000
20/01/2017 18:00,0,5.1,67,6,0,35000
20/01/2017 19:00,0,4.2,67,7,0,30000
20/01/2017 20:00,0,4,78,9,0,30000
20/01/2017 21:00,0,1.7,93,9,0,30000
20/01/2017 22:00,0,2.6,91,10,0,30000
20/01/2017 23:00,0,3.4,65,5,0,30000
21/01/2017 00:00,0,3.3,63,6,0,30000
21/01/2017 01:00,0,3.3,69,7,0,30000
21/01/2017 02:00,0,3,69,4,0,30000
21/01/2017 03:00,0,-1.9,84,2,0,30000
21/01/2017 04:00,0,2,73,3,0,30000
21/01/2017 05:00,0,0.1,80,2,0,30000
21/01/2017 06:00,0,-3.1,86,2,0,30000
21/01/2017 07:00,0,-3.8,90,1,0,30000
21/01/2017 08:00,0,-4,95,4,0,30000
21/01/2017 09:00,0,-4,92,4,0.6,30000
21/01/2017 10:00,0,-0.9,89,4,0.8,30000
21/01/2017 11:00,0,2.3,77,4,0.4,30000
21/01/2017 12:00,0,3.6,75,5,0,30000
21/01/2017 13:00,0,4,74,8,0,25000
21/01/2017 14:00,0,3.9,67,8,0.1,25000
21/01/2017 15:00,0,4,69,4,0.3,25000
21/01/2017 16:00,0,3.4,68,4,0,22000
21/01/2017 17:00,0,0.2,80,1,0,22000
21/01/2017 18:00,0,-0.1,88,1,0,20000
21/01/2017 19:00,0,0.6,82,2,0,20000
21/01/2017 20:00,0,-2.2,89,1,0,18000
21/01/2017 21:00,0,-2.4,93,1,0,12000
21/01/2017 22:00,0,-3,93,1,0,12000
21/01/2017 23:00,0,0.9,86,1,0,14000
22/01/2017 00:00,0,0.2,90,1,0,18000
22/01/2017 01:00,0,0.2,92,2,0,18000
22/01/2017 02:00,0,0.6,90,2,0,18000
22/01/2017 03:00,0,0.7,90,3,0,20000
22/01/2017 04:00,0,0.8,90,3,0,20000
22/01/2017 05:00,0,1.3,87,3,0,20000
22/01/2017 06:00,0,1.6,81,3,0,20000
22/01/2017 07:00,0,0.7,88,3,0,20000
22/01/2017 08:00,0,0.7,86,3,0,18000
22/01/2017 09:00,0,1.2,85,3,0,20000
22/01/2017 10:00,0,1.8,87,2,0,20000
22/01/2017 11:00,0,2.6,82,3,0,20000
22/01/2017 12:00,0,3.5,75,2,0,20000
22/01/2017 13:00,0,4.4,65,2,0,20000
22/01/2017 14:00,0,5.1,64,3,0.7,20000
22/01/2017 15:00,0,5,64,4,1,20000
22/01/2017 16:00,0,4.1,66,2,0.7,17000
22/01/2017 17:00,0,1.7,76,3,0,17000
22/01/2017 18:00,0,-0.3,86,4,0,17000
22/01/2017 19:00,0,-0.8,85,4,0,17000
22/01/2017 20:00,0,-1.8,91,1,0,18000
22/01/2017 21:00,0,-2,91,1,0,12000
22/01/2017 22:00,0,-2,93,1,0,12000
22/01/2017 23:00,0,-1.7,96,1,0,12000
23/01/2017 00:00,0,-0.7,98,2,0,12000
23/01/2017 01:00,0,1.1,96,3,0,12000
23/01/2017 02:00,0,2.8,89,3,0,12000
23/01/2017 03:00,0,2.7,89,2,0,12000
23/01/2017 04:00,0,2.9,93,3,0,12000
